ID,Outstanding _principal,Prime,Joint,PV,ABP,DP,12_mo_inquires,Rev_over_90,Auto_App,BA_V,Grade,IDA,BK,Deceased,BA_change_pre _issue,BA_change_post_issue,Days_between_issue_default,Recovered
1245,14811.08,1,0,3,0,0,0,0,0,0,F,501,0,0,0,0,143,0
1246,5849.71,1,0,2,0,0,0,0,1,0,A,341,0,1,0,0,81,0
1247,18201.47,0,0,2,0,0,0,0,0,0,G,179,0,0,0,0,142,0
1248,6350.92,1,0,3,0,0,0,0,0,0,C,568,0,0,0,1,90,1
1249,14321.42,1,0,2,0,0,0,0,0,0,C,316,0,0,0,0,179,0
1250,27546.99,1,0,0,0,0,0,0,0,0,G,269,1,0,0,1,109,0
1251,4547.97,0,0,2,1,0,0,0,1,0,G,573,0,0,0,1,198,0
1252,3002.51,0,0,3,0,0,0,0,0,0,E,470,0,0,0,1,142,0
1253,8738.55,0,0,2,0,0,0,0,0,0,G,420,0,0,0,0,174,0
1254,6469.23,0,0,2,0,0,0,0,0,0,F,577,1,0,0,0,174,0
1255,5531.79,0,0,0,1,0,0,0,0,0,G,527,0,0,0,1,84,0
1256,24264.51,1,0,3,0,0,0,0,0,1,C,220,0,0,0,1,147,0
1257,7066.59,1,0,3,0,0,0,0,0,0,C,589,0,0,0,1,145,1
1258,20000,0,0,3,0,0,0,0,0,0,E,752,0,0,0,0,50,0
1259,8842.02,1,0,2,0,0,0,0,0,0,C,486,0,0,0,0,113,1
1260,8940.24,1,0,2,0,0,0,0,1,0,D,279,0,0,0,0,203,0
1261,13925,0,0,0,0,0,0,0,0,0,G,222,0,0,0,0,53,0
1262,18247.52,1,0,0,0,0,0,0,0,0,D,466,0,0,0,1,169,0
1263,5329.17,0,0,2,0,0,0,0,0,0,G,585,0,0,0,0,124,0
1264,6080.84,0,0,3,0,0,1,0,0,0,G,410,0,0,0,0,112,0
1265,9095.95,0,0,2,0,0,0,1,1,0,G,320,0,0,0,0,201,0
1266,9050.34,1,0,2,0,0,0,0,1,0,C,323,0,0,0,1,201,0
1267,10849.71,0,0,3,0,0,0,0,0,0,F,658,0,0,0,0,188,0
1268,10464.03,1,0,0,0,0,0,0,0,0,C,318,0,0,0,0,168,0
1269,18908.53,1,0,2,0,0,0,0,0,0,D,133,0,0,0,0,112,0
1270,8327.42,0,0,3,0,0,0,0,0,0,F,497,0,0,0,1,173,0
1271,2481.8,1,0,0,0,0,0,0,0,0,C,531,0,0,0,0,118,1
1272,7859.63,0,0,2,0,0,0,0,0,0,G,503,0,0,0,1,91,0
1273,38593.54,1,0,2,0,0,0,0,0,0,E,364,0,0,0,0,174,0
1274,13619.2,0,0,0,1,0,0,0,0,0,G,646,0,0,0,0,78,0
1275,8000,0,0,2,0,0,0,1,0,0,G,389,0,0,0,0,50,0
1276,13929.14,0,0,2,0,0,1,0,0,0,G,536,0,0,0,0,173,0
1277,4723.02,0,0,2,0,0,0,0,0,0,F,323,0,0,0,0,144,0
1278,10593.3,0,0,3,0,0,1,0,0,0,G,419,0,0,0,1,153,0
1279,27300,1,0,2,0,0,0,0,0,0,F,451,0,0,0,0,48,0
1280,7892.77,1,0,2,0,0,0,0,0,0,B,198,0,0,0,0,92,1
1281,6784.37,0,0,2,0,0,0,0,0,0,F,469,0,0,0,0,142,1
1282,7386.88,0,0,3,0,0,0,0,0,0,F,521,0,0,0,1,111,0
1283,18875.38,0,0,0,0,0,0,0,0,0,F,277,0,0,0,0,145,0
1284,2650.51,0,0,0,0,0,0,0,0,1,F,264,0,0,0,1,84,0
1285,903.71,1,0,2,0,0,0,0,1,0,B,241,0,0,0,0,169,0
1286,11594.85,1,0,2,0,0,0,0,0,0,C,407,0,0,0,0,143,0
1287,6369.96,0,0,0,0,0,0,1,0,0,G,459,0,0,0,0,142,1
1288,18465.3,0,0,2,0,0,0,0,1,0,F,400,0,0,0,0,175,0
1289,5660.41,0,0,0,1,0,0,0,0,0,F,406,0,0,0,0,50,0
1290,9155.79,0,0,0,0,0,0,0,0,0,G,408,0,0,0,1,178,0
1291,4626.35,0,0,2,0,0,0,1,0,0,F,510,0,0,0,0,170,0
1292,17850.43,1,0,2,1,0,0,0,1,0,D,491,0,0,0,0,201,1
1293,14196.54,1,0,0,1,0,0,0,0,0,D,387,0,0,0,0,201,0
1294,9743.1,0,0,3,1,0,0,0,0,0,F,322,1,0,0,0,114,0
1295,4152.45,0,0,3,1,0,0,0,0,0,G,686,0,0,0,0,81,0
1296,13565.25,0,0,3,1,0,1,0,0,0,G,422,0,0,0,0,187,0
1297,5430.36,1,0,2,1,0,0,0,0,0,B,456,0,0,0,0,178,0
1298,13862.64,0,0,0,1,0,0,1,0,0,F,468,1,0,0,0,175,0
1299,4000,0,0,3,1,0,0,0,0,0,F,741,0,0,0,0,48,0
1300,3000,1,0,0,1,0,0,0,0,0,C,648,0,0,0,0,48,0
1301,9178.67,0,0,2,1,0,0,0,0,0,E,580,0,0,0,0,169,0
1302,4814.66,0,0,0,1,0,0,0,0,0,F,478,0,0,0,0,109,0
1303,6249.76,0,0,2,1,0,0,0,0,0,G,468,0,0,0,0,111,0
1304,9652.15,0,0,2,0,0,0,1,0,0,G,409,0,0,0,0,126,0
1305,3591.49,0,0,0,1,0,0,0,0,0,E,511,0,0,0,0,143,0
1306,7325.14,0,0,2,1,0,1,0,0,0,G,455,0,0,0,0,112,0
1307,9731.56,1,0,0,1,0,0,0,0,0,E,533,0,0,0,0,142,0
1308,4897.49,0,0,3,1,0,0,0,0,0,E,370,0,0,0,0,84,0
1309,3591.49,0,0,2,1,0,0,1,0,0,E,492,0,0,0,0,142,1
1310,4912.26,0,0,2,1,0,1,0,0,0,G,311,0,0,0,0,84,0
1311,14478.22,0,0,0,1,0,0,1,0,0,G,356,0,0,0,0,111,0
1312,9100.73,0,0,0,1,0,0,0,0,0,G,305,0,0,0,0,145,1
1313,9178.67,0,0,2,1,0,0,0,0,0,E,563,0,0,0,0,173,0
1314,6973.02,0,0,0,0,0,0,0,0,0,G,579,0,0,0,0,171,0
1315,13604.86,1,0,2,0,0,0,0,1,0,C,296,0,0,0,0,175,0
1316,4626.36,0,0,0,0,0,0,0,0,0,F,433,0,0,0,0,186,1
1317,14000,0,0,3,0,0,0,0,0,0,G,664,1,0,0,0,52,0
1318,12694.95,1,0,2,0,0,1,0,1,0,C,174,0,0,0,0,180,0
1319,3450.64,0,0,2,0,0,0,0,0,0,G,291,0,0,0,0,112,0
1320,22359.98,1,0,1,0,0,0,0,0,0,C,361,0,0,0,0,145,0
1321,27549.73,1,0,1,0,0,0,0,0,0,F,389,0,0,0,0,142,1
1322,5599.5,1,0,2,0,0,0,0,0,0,C,346,0,0,0,0,145,0
1323,7395.32,1,0,2,0,0,0,0,0,0,A,286,0,0,0,0,145,0
1324,3618.04,0,0,2,0,0,0,0,1,0,F,320,0,0,0,1,142,1
1325,14523.24,1,0,2,0,0,1,0,0,0,C,478,0,0,0,1,175,0
1326,14395.28,1,0,2,0,0,0,0,1,0,D,471,1,0,0,0,142,0
1327,4769.42,1,0,2,0,0,0,0,1,0,C,387,1,0,0,0,111,0
1328,12150.78,1,0,3,0,0,0,0,0,0,E,551,0,0,0,0,171,0
1329,7031.54,1,0,2,0,0,0,0,0,0,B,411,0,0,0,0,81,0
1330,14077.66,1,0,2,1,0,0,0,0,0,D,468,0,0,0,0,81,1
1331,15506.97,1,0,2,0,0,0,0,0,0,D,399,0,0,0,0,145,0
1332,5813.46,1,0,2,0,0,0,0,0,0,C,281,0,0,0,0,173,0
1333,22592.62,1,0,2,0,0,0,0,1,0,C,489,0,0,0,0,203,0
1334,5571.72,1,0,2,0,0,0,0,0,0,B,570,0,0,0,0,144,0
1335,6606.38,0,0,3,0,0,0,0,0,0,F,274,0,0,0,0,142,0
1336,25323,1,0,3,0,0,0,0,0,0,B,365,0,0,0,0,175,0
1337,13653.67,0,0,0,0,0,0,0,0,0,G,432,0,0,0,0,83,1
1338,10000,1,0,2,0,0,0,0,1,0,D,407,0,0,0,0,47,0
1339,25200,1,0,2,0,0,0,0,0,0,F,282,0,0,0,0,53,0
1340,4539.31,1,0,2,0,0,0,0,1,0,C,474,0,0,0,1,143,0
1341,8587.6,1,0,2,1,0,0,0,0,0,A,437,0,0,0,0,105,1
1342,8038.39,1,0,2,0,0,0,0,0,0,D,252,0,0,0,0,169,0
1343,30833.63,1,0,2,0,0,0,0,0,0,B,399,0,0,0,1,93,1
1344,11349.98,0,0,2,0,0,0,0,0,0,G,430,0,0,0,0,161,0
1345,19193.72,1,0,0,0,0,0,0,0,0,D,502,0,0,0,0,174,0
1346,16736.98,1,0,3,1,0,0,0,0,0,B,415,0,0,0,0,48,1
1347,6476.85,0,0,2,0,0,0,0,0,0,E,429,0,0,0,0,82,1
1348,8894.6,0,0,0,0,0,0,1,0,0,G,401,0,0,0,0,82,0
1349,6555.01,1,0,2,0,0,0,0,0,0,C,391,0,0,0,0,171,0
1350,8109.66,0,0,2,0,0,0,0,0,0,F,341,0,0,0,1,102,0
1351,9931.23,0,0,0,0,0,0,0,0,0,G,184,0,0,0,1,148,0
1352,8493.88,0,0,3,0,0,0,0,0,0,G,476,0,0,0,0,112,0
1353,14699.72,1,0,2,1,0,0,0,1,0,D,337,1,0,0,0,81,0
1354,4771.82,1,0,3,0,0,0,0,0,0,C,444,0,0,0,0,113,0
1355,14388.22,0,0,2,0,0,0,0,0,0,E,540,0,0,0,0,109,0
1356,9004.99,0,0,2,0,0,0,1,0,0,G,528,0,0,0,0,201,0
1357,1392.89,0,0,2,0,0,0,0,0,0,G,564,0,0,0,1,175,0
1358,7235.25,0,0,2,1,0,0,1,0,0,F,333,0,0,0,0,197,1
1359,9316.65,1,0,3,0,0,0,0,0,0,C,858,0,0,1,0,145,0
1360,18079.83,0,1,0,1,0,0,1,0,0,F,487,0,0,0,0,123,1
1361,18198.92,0,0,2,0,0,0,0,0,0,G,354,0,0,0,0,88,1
1362,33718.9,1,0,0,0,0,0,0,0,0,F,446,0,0,0,1,112,0
1363,15816.83,1,0,3,0,0,0,0,0,0,C,598,0,0,0,0,82,0
1364,924.18,0,0,2,0,0,0,0,0,0,F,553,0,0,0,0,174,0
1365,7938.87,0,0,3,0,0,0,0,0,0,G,415,0,0,0,0,114,0
1366,9456.85,0,0,2,0,0,1,0,0,0,G,126,0,0,0,0,144,0
1367,14044.88,1,0,2,0,0,0,0,0,0,F,302,1,0,0,0,144,0
1368,13903.23,0,1,3,0,0,0,0,0,1,G,441,0,0,0,0,171,0
1369,11143.32,0,0,0,0,0,0,0,0,0,G,415,0,0,0,0,171,0
1370,3292.94,0,0,3,0,0,0,0,0,0,G,501,0,0,0,0,80,1
1371,1809.11,0,0,2,0,0,0,0,0,0,F,629,0,0,0,1,142,1
1372,5451.46,1,0,3,0,0,0,0,0,0,C,301,0,0,0,0,172,0
1373,3027.13,1,0,2,0,0,1,0,1,0,C,342,0,0,0,0,168,0
1374,6891.63,0,0,2,1,0,0,0,1,0,F,501,0,0,0,0,53,0
1375,17532.93,1,0,1,0,0,0,0,0,0,B,381,1,0,0,0,201,0
1376,3613.81,0,0,3,0,0,0,0,0,0,F,661,0,0,0,0,142,1
1377,8929.4,0,0,3,0,0,0,0,0,0,G,592,0,0,0,0,169,1
1378,6652.79,1,0,1,0,0,0,0,0,0,C,389,0,0,0,0,145,0
1379,13619,0,0,3,0,0,0,0,0,0,G,369,0,0,0,0,171,0
1380,19296.77,1,0,2,0,0,0,0,0,0,E,470,0,0,0,0,175,0
1381,10227.65,1,0,3,0,0,0,0,0,0,E,570,0,0,0,0,83,0
1382,11720.91,0,0,2,0,0,0,0,0,0,G,352,0,0,0,0,142,0
1383,1900.08,1,0,2,0,0,0,0,0,0,C,377,0,0,0,0,111,0
1384,18154.06,1,0,0,0,0,0,0,0,0,C,247,0,0,0,0,168,0
1385,8987.74,0,0,0,0,0,0,0,0,0,E,395,0,0,0,1,111,1
1386,15420.15,0,0,2,0,0,0,0,0,0,E,555,0,0,0,0,182,1
1387,19781.59,1,0,0,0,0,1,0,0,0,C,566,0,0,0,0,111,1
1388,1887.54,0,0,0,0,0,0,0,0,0,F,432,0,0,0,0,146,0
1389,9945.02,0,0,2,0,0,0,0,0,0,G,303,0,0,0,0,145,0
1390,18158.66,0,0,2,0,0,0,0,0,0,G,261,0,0,0,0,110,1
1391,21726.53,1,0,2,0,0,0,0,1,0,F,342,0,0,0,1,90,0
1392,6385.37,1,0,2,0,0,0,0,0,0,D,467,0,0,0,0,173,0
1393,7000,1,0,3,0,0,0,0,0,0,C,671,0,0,0,0,50,0
1394,10000,0,0,2,1,0,1,0,1,0,F,509,0,0,0,0,56,1
1395,16930.91,1,0,2,0,0,0,0,1,0,C,319,0,0,0,0,203,0
1396,9634.96,0,0,2,0,0,0,0,0,0,F,354,0,0,0,0,111,0
1397,13261.97,1,0,0,0,0,0,0,0,0,E,354,0,0,0,1,155,1
1398,5010.53,0,0,2,0,0,0,1,0,0,G,280,0,0,0,1,50,1
1399,4525.76,0,0,0,0,0,0,0,0,1,F,388,0,0,0,1,112,0
1400,1877.65,0,0,2,0,0,0,0,0,0,G,364,0,0,0,0,87,0
1401,7160.16,0,0,2,0,0,0,1,0,0,G,447,0,0,0,0,173,0
1402,12000,0,0,3,1,0,0,0,0,0,F,540,0,0,0,0,50,0
1403,7044.76,1,0,2,0,0,0,0,0,0,C,478,0,0,0,0,174,0
1404,7278.79,0,0,2,0,0,0,1,0,0,G,144,0,0,0,0,173,0
1405,4800,1,0,2,0,0,0,0,1,0,C,445,0,0,0,0,51,0
1406,4645.67,1,0,2,0,0,0,0,0,0,B,219,0,0,0,1,145,0
1407,24764.46,1,0,2,0,0,0,1,1,0,D,260,0,0,0,0,82,0
1408,19820.47,1,0,3,0,0,0,0,0,0,E,494,1,0,0,0,172,0
1409,6879.8,0,0,3,0,0,0,0,0,0,G,404,0,0,0,0,81,0
1410,2713.75,0,0,2,1,0,0,0,0,0,F,534,0,0,0,0,111,1
1411,3760.54,0,0,0,1,0,0,0,0,0,G,406,0,0,0,0,155,0
1412,8040.71,0,0,3,1,0,0,0,0,0,G,652,0,0,0,0,176,1
1413,9248.49,0,0,0,1,0,0,0,0,0,G,356,0,0,0,0,177,0
1414,4126.29,0,0,0,1,0,0,0,0,0,G,646,1,0,0,0,112,0
1415,9824.27,1,0,3,1,0,1,0,0,0,C,520,0,0,0,1,112,1
1416,3164.5,0,0,0,1,0,0,0,0,0,F,431,0,0,0,0,197,0
1417,10868.46,0,0,3,1,0,0,0,0,0,F,377,0,0,0,1,49,1
1418,7236.31,0,0,0,0,0,0,0,0,0,F,320,0,0,0,0,142,1
1419,14725.07,0,0,2,1,0,0,0,0,0,F,537,0,0,0,0,82,0
1420,13650.14,0,0,2,0,0,0,0,0,0,G,307,0,0,0,0,50,1
1421,18172.32,1,0,2,0,0,0,0,1,0,D,219,0,0,0,0,156,1
1422,6800,0,0,2,0,0,0,0,0,0,G,430,0,0,0,0,49,0
1423,7418.66,0,0,2,0,0,0,0,0,0,G,419,0,0,0,0,113,0
1424,8339.09,1,0,0,0,0,0,0,0,0,E,464,1,0,0,0,91,0
1425,7474.14,1,0,2,0,0,0,0,0,0,D,262,0,0,1,0,113,1
1426,33130.97,1,0,3,0,0,0,0,0,0,D,378,0,0,0,0,140,1
1427,4800,0,0,2,0,0,0,0,0,0,G,318,0,0,0,0,47,0
1428,22236.64,1,0,0,0,0,0,0,0,0,D,348,0,0,0,0,201,0
1429,9355.75,1,0,3,0,0,0,0,0,0,D,528,0,0,0,0,143,0
1430,4643.05,0,0,2,0,0,0,0,0,0,G,430,0,0,0,1,174,1
1431,19406.33,0,0,3,0,0,0,0,0,0,G,406,0,0,0,0,171,0
1432,5129.44,1,0,2,0,0,0,0,0,0,B,314,0,0,0,1,142,1
1433,5000,0,0,2,0,0,0,0,1,0,G,596,0,0,0,0,50,0
1434,5493.46,0,0,2,0,0,0,0,1,0,G,303,0,0,0,1,175,0
1435,14604.36,1,0,2,1,0,0,0,0,0,E,498,0,0,0,0,145,0
1436,11456.5,1,0,2,0,0,0,0,0,0,C,284,1,0,0,0,119,0
1437,8807.13,1,0,2,0,0,0,0,1,0,B,340,1,0,0,0,142,0
1438,1631.32,1,0,3,0,0,0,0,0,0,D,304,0,0,0,1,109,0
1439,18692.27,1,0,2,0,0,0,0,1,0,D,276,0,0,1,0,159,0
1440,12683.12,0,0,3,0,0,0,0,0,0,F,551,0,0,0,1,173,1
1441,28961.95,1,0,2,0,0,0,0,0,0,B,353,0,0,0,0,187,0
1442,3967.33,0,0,2,0,0,0,0,0,0,F,495,0,0,0,1,145,0
1443,8799.43,1,0,2,0,0,0,0,1,0,B,373,1,0,0,0,203,0
1444,8993.56,0,0,2,0,0,0,0,0,0,F,310,0,0,0,1,113,0
1445,25299.79,1,0,3,1,0,0,0,0,0,F,330,0,0,0,0,174,0
1446,4550.37,0,0,2,0,0,1,0,0,0,G,522,0,0,0,0,145,1
1447,12749.93,0,0,0,0,0,0,1,0,1,G,421,0,0,1,0,167,1
1448,6260.7,0,0,2,0,0,0,0,1,0,E,255,0,0,0,1,142,1
1449,27116.29,1,0,3,0,0,0,0,0,0,B,673,0,0,0,1,50,1
1450,14557.83,0,0,2,0,0,1,0,0,0,G,552,0,0,0,0,173,0
1451,6828.12,1,0,2,0,0,0,0,1,0,C,440,1,0,0,0,174,0
1452,6347.27,0,0,0,0,0,0,1,0,0,G,629,0,0,0,0,111,0
1453,7500,0,0,0,0,0,0,0,0,0,G,438,0,0,0,0,48,0
1454,29100.48,1,0,2,0,0,0,0,0,0,D,330,1,0,0,0,143,0
1455,12906.55,0,0,2,0,0,0,1,1,0,F,340,0,0,0,1,145,0
1456,5244.54,1,0,2,0,0,0,0,1,0,D,544,0,0,0,0,143,0
1457,6542.07,1,0,2,0,0,0,0,1,0,C,483,0,0,0,0,182,0
1458,4718.85,0,0,3,0,0,0,0,0,0,F,354,0,0,0,0,145,0
1459,20387.66,1,0,2,0,0,0,0,1,0,D,387,0,0,0,0,111,0
1460,7931.19,0,0,3,0,0,0,0,0,0,F,205,0,0,0,0,90,0
1461,5760.75,0,0,0,0,0,0,0,0,0,E,485,0,0,0,0,109,0
1462,14197.4,0,0,3,0,0,0,0,0,0,G,406,0,0,0,0,93,0
1463,3214.3,1,0,2,0,0,0,0,0,0,G,246,0,0,0,0,143,0
1464,6749.75,1,0,0,0,0,0,1,0,0,D,631,0,0,0,0,140,0
1465,7327.41,0,0,2,0,0,0,0,0,0,E,355,0,0,0,1,178,0
1466,6750.27,0,0,0,0,0,0,0,0,0,G,412,0,0,0,0,126,0
1467,3844.55,1,0,3,0,0,0,0,0,0,E,594,0,0,0,0,112,0
1468,22961.2,1,0,0,0,0,0,0,0,0,D,454,0,0,0,0,120,0
1469,4925.15,0,0,0,0,0,1,0,0,0,G,525,0,0,0,0,145,0
1470,15715.62,1,0,0,0,0,0,0,0,0,G,461,0,0,0,0,86,0
1471,9061.14,0,0,2,0,0,0,0,0,0,F,304,0,0,0,0,114,1
1472,9348.58,0,0,2,1,0,0,0,0,0,F,392,0,0,0,0,111,0
1473,5545.06,0,0,3,0,0,0,1,0,0,F,685,0,0,0,0,170,0
1474,20456.55,1,0,2,0,0,0,0,0,0,E,340,0,0,0,0,144,0
1475,8952.62,0,0,0,0,0,0,0,0,0,E,457,0,0,0,1,78,1
1476,3623.08,0,0,3,0,0,0,1,0,0,F,502,0,0,0,1,48,1
1477,7300,0,0,2,0,0,0,0,1,0,E,656,0,0,0,0,175,0
1478,31441.42,1,0,2,0,0,0,0,1,0,E,288,0,0,0,0,115,1
1479,13619,0,0,2,0,0,0,1,0,0,G,383,0,0,0,0,142,1
1480,9526.33,1,0,2,0,0,0,0,1,0,B,389,0,0,0,0,116,0
1481,31820.91,1,0,3,0,0,0,0,0,0,C,437,0,0,0,0,184,1
1482,36511.1,1,0,2,0,0,0,0,0,0,C,353,0,0,0,0,112,0
1483,13065.64,0,0,2,0,0,0,0,0,0,G,361,0,1,0,0,85,0
1484,4718.85,0,0,3,1,0,0,0,0,0,F,634,0,0,0,0,149,0
1485,7517.46,1,0,2,0,0,0,0,0,0,E,118,0,0,0,0,145,0
1486,17916.78,1,0,3,0,0,0,0,0,0,G,620,0,0,0,0,139,0
1487,4166.68,0,0,2,0,0,0,0,0,0,G,194,0,0,0,0,180,0
1488,4442.24,1,0,2,0,0,0,0,0,0,C,205,0,0,0,1,50,1
1489,8769.48,1,0,2,1,0,0,0,1,0,B,534,0,0,0,0,144,1
1490,25754.83,1,0,2,0,0,0,0,0,0,F,461,0,0,0,1,53,0
1491,5587.19,0,0,2,0,0,0,0,0,0,G,311,0,0,0,0,111,0
1492,6353.89,1,0,2,0,0,0,0,1,0,C,502,0,0,0,0,171,0
1493,8723.16,1,0,0,0,1,0,0,0,0,E,473,0,0,0,1,47,1
1494,13125.75,1,0,0,0,0,0,0,0,1,E,525,0,0,0,1,167,0
1495,7550.15,0,0,2,0,0,0,0,1,0,F,423,0,0,0,0,144,0
1496,13256.84,1,0,3,0,0,0,0,0,1,D,589,0,0,0,1,112,0
1497,5551.59,0,0,2,0,0,0,0,0,0,F,395,0,0,0,0,175,0
1498,14464.89,0,1,0,0,0,0,0,0,0,G,459,0,0,0,1,111,0
1499,12348.62,0,0,2,1,0,0,0,0,0,F,312,0,0,0,0,157,0
1500,15401.23,1,0,2,0,0,0,0,0,0,E,551,0,0,0,0,173,0
1501,8633.05,0,0,2,1,0,0,0,1,0,F,356,0,0,0,0,108,0
1502,7736.85,1,0,2,0,0,0,0,1,0,B,419,0,0,0,0,91,0
1503,5791.8,0,0,2,0,0,0,1,1,0,F,376,0,0,0,0,108,0
1504,14555.25,0,0,2,0,0,0,1,1,0,G,335,0,0,0,0,104,0
1505,6469.23,0,0,2,0,0,0,0,1,0,F,551,0,0,0,0,175,0
1506,16350.39,1,0,0,0,0,0,1,0,0,C,535,0,0,0,0,171,0
1507,5888.04,1,0,0,0,0,0,1,0,0,D,570,0,0,0,0,143,0
1508,14507.35,0,0,2,0,0,0,0,0,0,F,333,0,0,0,0,80,1
1509,3648.76,1,0,1,0,0,0,0,0,0,D,414,0,0,0,1,173,0
1510,9557.88,1,0,3,0,0,0,1,0,0,C,330,0,0,0,0,109,0
1511,27363.58,1,0,2,1,0,0,0,0,0,C,343,0,0,0,0,112,0
1512,4573.38,0,0,0,0,0,0,0,0,0,G,553,0,0,0,0,169,0
1513,13759.61,0,0,2,0,0,0,0,0,0,G,500,0,0,0,1,84,0
1514,5296.12,0,0,0,0,0,0,0,0,0,F,413,0,0,0,0,112,0
1515,5663.96,0,0,3,0,0,0,0,0,0,F,526,0,0,0,0,144,0
1516,11858.56,1,0,2,0,0,0,0,1,0,D,211,0,0,0,0,171,0
1517,30585.22,1,0,3,0,0,0,0,0,0,C,742,0,0,0,0,162,0
1518,20000,0,0,0,1,0,0,1,0,0,G,556,0,0,0,0,50,0
1519,24168.69,1,0,2,0,0,0,0,0,0,F,447,0,0,0,0,174,0
1520,5261.92,0,0,2,0,0,0,1,0,0,E,520,0,0,0,0,156,0
1521,5563,0,0,2,0,0,0,0,1,0,G,458,0,0,0,0,167,0
1522,12266.33,1,0,2,0,0,1,0,1,0,E,300,0,0,0,1,168,0
1523,8349.1,0,0,0,0,0,0,0,0,0,G,446,0,0,0,1,113,0
1524,4422.72,0,0,2,0,0,0,0,0,0,G,282,0,0,0,0,86,0
1525,13513.01,0,0,2,0,0,1,0,0,0,G,538,0,0,0,0,109,0
1526,13903.23,0,0,3,0,0,0,0,0,0,G,485,0,0,0,0,173,0
1527,5315.04,1,0,1,0,0,0,0,0,0,C,473,0,0,0,1,83,1
1528,16267,1,0,0,0,0,0,0,0,0,B,365,0,0,0,0,167,1
1529,9576.13,1,0,3,1,0,0,0,0,0,D,536,0,0,0,0,48,1
1530,14187.46,0,0,0,0,0,0,0,0,1,G,438,0,0,1,0,143,1
1531,11349.98,0,0,2,0,0,0,0,0,0,G,444,0,0,0,0,144,0
1532,7213.47,1,0,0,0,0,0,0,0,0,B,406,0,0,0,0,176,0
1533,9760.57,1,0,1,0,0,0,0,0,0,C,347,0,0,0,1,145,0
1534,22680.46,1,0,0,0,0,1,0,0,0,D,505,0,0,0,0,201,0
1535,4898.39,0,0,0,0,0,0,0,0,0,G,643,0,0,0,0,173,0
1536,16956.34,1,0,3,0,0,0,0,0,0,E,539,0,0,0,0,145,0
1537,8000,1,0,2,0,0,0,0,1,0,D,276,0,0,0,0,52,0
1538,8787.82,1,0,2,0,0,0,0,0,0,B,465,0,0,0,0,92,0
1539,34290.67,1,0,2,0,0,0,0,1,0,D,444,0,0,0,1,49,1
1540,10946.37,1,0,2,0,0,0,0,1,0,D,376,0,0,0,0,171,0
1541,5308.68,0,0,3,0,0,0,0,0,1,G,459,0,0,0,0,112,0
1542,3397.54,0,0,2,0,0,0,1,0,0,F,445,0,0,0,1,142,0
1543,2403.23,0,0,3,0,0,0,0,0,0,F,336,0,0,0,0,121,0
1544,9737.77,0,0,3,0,0,0,0,0,0,G,964,0,0,0,1,140,1
1545,4711.06,0,0,3,1,0,0,1,0,0,F,674,0,0,0,0,143,0
1546,9527.22,0,0,2,0,0,1,0,1,0,G,199,0,0,0,1,84,0
1547,32810.51,1,0,2,0,0,0,0,1,0,D,433,0,0,0,0,143,0
1548,13635.02,1,0,2,0,0,0,0,1,0,C,319,0,0,0,0,181,0
1549,9637.77,1,0,0,1,0,0,0,0,0,D,518,0,0,0,0,176,0
1550,14062.04,1,0,2,0,0,0,0,0,0,D,387,1,0,0,0,148,0
1551,2775.71,0,0,0,0,0,0,0,0,0,G,361,0,0,0,1,86,1
1552,17189.54,1,1,3,0,0,0,0,0,0,E,365,0,0,0,0,201,0
1553,8400,0,0,0,0,0,0,0,0,0,G,530,0,0,0,0,53,0
1554,9095.95,0,0,2,0,0,0,0,1,0,G,276,0,0,0,0,193,0
1555,28192.99,1,1,3,1,0,0,0,0,0,C,741,0,0,0,0,62,1
1556,5728.25,1,0,0,1,0,0,0,0,0,C,536,0,0,0,0,112,0
1557,2443.27,1,0,2,0,0,0,0,0,0,C,572,0,0,0,0,48,1
1558,2229.49,0,0,0,0,0,0,0,0,0,G,594,0,0,0,0,145,0
1559,6710.61,1,0,3,1,0,0,0,0,0,D,543,0,0,0,0,113,0
1560,6326.18,0,0,3,0,0,0,1,0,0,F,544,0,0,0,1,113,1
1561,2703.12,0,1,3,0,0,0,0,0,0,G,625,0,0,0,0,81,0
1562,9981.08,0,0,0,0,0,0,1,0,0,F,453,0,0,0,0,178,0
1563,11103.22,0,0,3,0,0,0,0,0,0,F,492,0,0,0,0,173,0
1564,6372.92,1,0,3,0,0,0,0,0,0,C,413,0,0,0,0,171,0
1565,1857.34,1,0,3,1,0,1,0,0,0,G,654,0,0,0,0,178,0
1566,10000,1,0,3,0,0,0,0,0,1,C,365,0,0,0,0,51,0
1567,7221.75,0,0,2,0,0,0,0,0,0,F,341,0,0,0,0,110,0
1568,6913.63,0,0,2,0,0,0,0,0,0,E,215,0,0,0,1,116,1
1569,3716.07,0,0,3,0,0,0,0,0,0,G,369,0,0,0,0,113,1
1570,26739.96,1,0,2,1,0,0,0,0,0,D,422,0,0,0,0,144,0
1571,5607.68,1,0,0,0,0,0,0,0,0,D,501,0,0,0,1,144,0
1572,25000,1,0,3,0,0,0,0,0,0,B,636,0,0,0,0,51,0
1573,2841.43,0,0,0,0,0,0,1,0,0,G,323,0,0,0,0,152,0
1574,11360.75,0,0,3,0,0,0,0,0,0,G,487,0,0,0,0,140,0
1575,1616.32,0,0,2,1,0,0,1,0,0,F,446,0,0,0,0,83,1
1576,3500.42,1,0,2,0,0,0,0,0,0,A,400,0,0,0,0,80,1
